period,stateId,stateDescription,producertypeid,producerTypeDescription,energysourceid,energySourceDescription,capability,capability-units
2024,TX,Texas,IPP,Independent Power Producers,SOLPV,Solar - PV,22364.2,megawatts
2024,TX,Texas,IPP,Independent Power Producers,WND,Wind,41571.1,megawatts
2024,TX,Texas,IPP,Independent Power Producers,WOO,Wood,162.7,megawatts
2024,TX,Texas,TOT,All sectors,ALL,All,168316.5,megawatts
2024,TX,Texas,TOT,All sectors,BAT,Battery,7905.0,megawatts
2024,TX,Texas,TOT,All sectors,COL,Coal,16283.6,megawatts
2024,TX,Texas,TOT,All sectors,HYC,Hydroelectric,713.4,megawatts
2024,TX,Texas,TOT,All sectors,NG,Natural Gas,72642.7,megawatts
2024,TX,Texas,TOT,All sectors,NGCC,Natural Gas - CC,43131.8,megawatts
2024,TX,Texas,TOT,All sectors,NGGT,Natural Gas - GT,12246.4,megawatts
2024,TX,Texas,TOT,All sectors,NGIC,Natural Gas - IC,1127.3,megawatts
2024,TX,Texas,TOT,All sectors,NGST,Natural Gas - ST,16137.2,megawatts
2024,TX,Texas,TOT,All sectors,NUC,Nuclear,4980.0,megawatts
2024,TX,Texas,TOT,All sectors,OBM,Other Biomass,26.4,megawatts
2024,TX,Texas,TOT,All sectors,OOG,Other Gas,177.1,megawatts
2024,TX,Texas,TOT,All sectors,OT,Other,224.0,megawatts
2024,TX,Texas,TOT,All sectors,PET,Petroleum,704.0,megawatts
2024,TX,Texas,TOT,All sectors,PETGT,Petroleum - GT,397.0,megawatts
2024,TX,Texas,TOT,All sectors,PETIC,Petroleum - IC,179.2,megawatts
2024,TX,Texas,TOT,All sectors,PETST,Petroleum - ST,127.8,megawatts
2024,TX,Texas,TOT,All sectors,SOL,Solar,22373.2,megawatts
2024,TX,Texas,TOT,All sectors,SOLPV,Solar - PV,22373.2,megawatts
2024,TX,Texas,TOT,All sectors,WND,Wind,41977.9,megawatts
2024,TX,Texas,TOT,All sectors,WOO,Wood,309.2,megawatts
2024,US,United States,EU,Electric Utilities,ALL,All,624144.7,megawatts
2024,US,United States,EU,Electric Utilities,BAT,Battery,2792.1,megawatts
2024,US,United States,EU,Electric Utilities,COL,Coal,135786.0,megawatts
2024,US,United States,EU,Electric Utilities,GEO,Geothermal,158.5,megawatts
2024,US,United States,EU,Electric Utilities,HPS,Pumped Storage,19385.6,megawatts
2024,US,United States,EU,Electric Utilities,HYC,Hydroelectric,73379.0,megawatts
2024,US,United States,EU,Electric Utilities,NG,Natural Gas,273740.0,megawatts
2024,US,United States,EU,Electric Utilities,NGCC,Natural Gas - CC,142353.8,megawatts
2024,US,United States,EU,Electric Utilities,NGGT,Natural Gas - GT,80718.7,megawatts
2024,US,United States,EU,Electric Utilities,NGIC,Natural Gas - IC,4678.0,megawatts
2024,US,United States,EU,Electric Utilities,NGOTH,Natural Gas - OTH,39.8,megawatts
2024,US,United States,EU,Electric Utilities,NGST,Natural Gas - ST,45949.7,megawatts
2024,US,United States,EU,Electric Utilities,NUC,Nuclear,55949.3,megawatts
2024,US,United States,EU,Electric Utilities,OBM,Other Biomass,251.6,megawatts
2024,US,United States,EU,Electric Utilities,OOG,Other Gas,12.0,megawatts
2024,US,United States,EU,Electric Utilities,OT,Other,69.4,megawatts
2024,US,United States,EU,Electric Utilities,PET,Petroleum,14931.4,megawatts
2024,US,United States,EU,Electric Utilities,PETGT,Petroleum - GT,8459.3,megawatts
2024,US,United States,EU,Electric Utilities,PETIC,Petroleum - IC,3869.1,megawatts
2024,US,United States,EU,Electric Utilities,PETOTH,Petroleum - OTH,669.5,megawatts
2024,US,United States,EU,Electric Utilities,PETST,Petroleum - ST,1933.5,megawatts
2024,US,United States,EU,Electric Utilities,SOL,Solar,19502.9,megawatts
2024,US,United States,EU,Electric Utilities,SOLPV,Solar - PV,19502.9,megawatts
2024,US,United States,EU,Electric Utilities,WND,Wind,27574.3,megawatts
2024,US,United States,EU,Electric Utilities,WOO,Wood,612.6,megawatts
2024,US,United States,IPP,Independent Power Producers,ALL,All,606271.6,megawatts
2024,US,United States,IPP,Independent Power Producers,BAT,Battery,24227.9,megawatts
2024,US,United States,IPP,Independent Power Producers,COL,Coal,38391.6,megawatts
2024,US,United States,IPP,Independent Power Producers,GEO,Geothermal,2537.0,megawatts
2024,US,United States,IPP,Independent Power Producers,HPS,Pumped Storage,3771.0,megawatts
2024,US,United States,IPP,Independent Power Producers,HYC,Hydroelectric,6517.9,megawatts
2024,US,United States,IPP,Independent Power Producers,NG,Natural Gas,232631.2,megawatts
2024,US,United States,IPP,Independent Power Producers,NGCC,Natural Gas - CC,149454.0,megawatts
2024,US,United States,IPP,Independent Power Producers,NGGT,Natural Gas - GT,52388.1,megawatts
2024,US,United States,IPP,Independent Power Producers,NGIC,Natural Gas - IC,1622.3,megawatts
2024,US,United States,IPP,Independent Power Producers,NGOTH,Natural Gas - OTH,329.8,megawatts
2024,US,United States,IPP,Independent Power Producers,NGST,Natural Gas - ST,28837.0,megawatts
2024,US,United States,IPP,Independent Power Producers,NUC,Nuclear,42441.9,megawatts
2024,US,United States,IPP,Independent Power Producers,OBM,Other Biomass,3745.4,megawatts
2024,US,United States,IPP,Independent Power Producers,OOG,Other Gas,1666.1,megawatts
2024,US,United States,IPP,Independent Power Producers,OT,Other,1347.0,megawatts
2024,US,United States,IPP,Independent Power Producers,PET,Petroleum,13718.2,megawatts
2024,US,United States,IPP,Independent Power Producers,PETGT,Petroleum - GT,5663.0,megawatts
2024,US,United States,IPP,Independent Power Producers,PETIC,Petroleum - IC,1567.6,megawatts
2024,US,United States,IPP,Independent Power Producers,PETOTH,Petroleum - OTH,298.4,megawatts
2024,US,United States,IPP,Independent Power Producers,PETST,Petroleum - ST,6189.2,megawatts
2024,US,United States,IPP,Independent Power Producers,SOL,Solar,103951.2,megawatts
2024,US,United States,IPP,Independent Power Producers,SOLPV,Solar - PV,102559.2,megawatts
2024,US,United States,IPP,Independent Power Producers,SOLTH,Solar - TH,1392.0,megawatts
2024,US,United States,IPP,Independent Power Producers,WND,Wind,124523.0,megawatts
2024,US,United States,IPP,Independent Power Producers,WOO,Wood,6802.2,megawatts
2024,US,United States,TOT,All sectors,ALL,All,1230416.3,megawatts
2024,US,United States,TOT,All sectors,BAT,Battery,27020.0,megawatts
2024,US,United States,TOT,All sectors,COL,Coal,174177.6,megawatts
2024,US,United States,TOT,All sectors,GEO,Geothermal,2695.5,megawatts
2024,US,United States,TOT,All sectors,HPS,Pumped Storage,23156.6,megawatts
2024,US,United States,TOT,All sectors,HYC,Hydroelectric,79896.9,megawatts
2024,US,United States,TOT,All sectors,NG,Natural Gas,506371.2,megawatts
2024,US,United States,TOT,All sectors,NGCC,Natural Gas - CC,291807.8,megawatts
2024,US,United States,TOT,All sectors,NGGT,Natural Gas - GT,133106.8,megawatts
2024,US,United States,TOT,All sectors,NGIC,Natural Gas - IC,6300.3,megawatts
2024,US,United States,TOT,All sectors,NGOTH,Natural Gas - OTH,369.6,megawatts
2024,US,United States,TOT,All sectors,NGST,Natural Gas - ST,74786.7,megawatts
2024,US,United States,TOT,All sectors,NUC,Nuclear,98391.2,megawatts
2024,US,United States,TOT,All sectors,OBM,Other Biomass,3997.0,megawatts
2024,US,United States,TOT,All sectors,OOG,Other Gas,1678.1,megawatts
2024,US,United States,TOT,All sectors,OT,Other,1416.4,megawatts
2024,US,United States,TOT,All sectors,PET,Petroleum,28649.6,megawatts
2024,US,United States,TOT,All sectors,PETGT,Petroleum - GT,14122.3,megawatts
2024,US,United States,TOT,All sectors,PETIC,Petroleum - IC,5436.7,megawatts
2024,US,United States,TOT,All sectors,PETOTH,Petroleum - OTH,967.9,megawatts
2024,US,United States,TOT,All sectors,PETST,Petroleum - ST,8122.7,megawatts
2024,US,United States,TOT,All sectors,SOL,Solar,123454.1,megawatts
2024,US,United States,TOT,All sectors,SOLPV,Solar - PV,122062.1,megawatts
2024,US,United States,TOT,All sectors,SOLTH,Solar - TH,1392.0,megawatts
2024,US,United States,TOT,All sectors,WND,Wind,152097.3,megawatts
2024,US,United States,TOT,All sectors,WOO,Wood,7414.8,megawatts
2024,UT,Utah,EU,Electric Utilities,ALL,All,7464.5,megawatts
2024,UT,Utah,EU,Electric Utilities,COL,Coal,4530.0,megawatts
2024,UT,Utah,EU,Electric Utilities,GEO,Geothermal,31.7,megawatts
2024,UT,Utah,EU,Electric Utilities,HYC,Hydroelectric,244.4,megawatts
2024,UT,Utah,EU,Electric Utilities,NG,Natural Gas,2605.7,megawatts
2024,UT,Utah,EU,Electric Utilities,NGCC,Natural Gas - CC,1830.0,megawatts
2024,UT,Utah,EU,Electric Utilities,NGGT,Natural Gas - GT,448.7,megawatts
2024,UT,Utah,EU,Electric Utilities,NGIC,Natural Gas - IC,89.5,megawatts
2024,UT,Utah,EU,Electric Utilities,NGST,Natural Gas - ST,237.5,megawatts
2024,UT,Utah,EU,Electric Utilities,OT,Other,8.4,megawatts
2024,UT,Utah,EU,Electric Utilities,PET,Petroleum,27.8,megawatts
2024,UT,Utah,EU,Electric Utilities,PETIC,Petroleum - IC,27.8,megawatts
2024,UT,Utah,EU,Electric Utilities,SOL,Solar,16.5,megawatts
2024,UT,Utah,EU,Electric Utilities,SOLPV,Solar - PV,16.5,megawatts
2024,UT,Utah,IPP,Independent Power Producers,ALL,All,2812.7,megawatts
2024,UT,Utah,IPP,Independent Power Producers,BAT,Battery,1.0,megawatts
2024,UT,Utah,IPP,Independent Power Producers,COL,Coal,51.0,megawatts
2024,UT,Utah,IPP,Independent Power Producers,GEO,Geothermal,39.0,megawatts
2024,UT,Utah,IPP,Independent Power Producers,HYC,Hydroelectric,15.3,megawatts
2024,UT,Utah,IPP,Independent Power Producers,NG,Natural Gas,91.4,megawatts
2024,UT,Utah,IPP,Independent Power Producers,NGGT,Natural Gas - GT,85.9,megawatts
2024,UT,Utah,IPP,Independent Power Producers,NGIC,Natural Gas - IC,5.5,megawatts
2024,UT,Utah,IPP,Independent Power Producers,OBM,Other Biomass,12.8,megawatts
2024,UT,Utah,IPP,Independent Power Producers,OT,Other,31.8,megawatts
2024,UT,Utah,IPP,Independent Power Producers,SOL,Solar,2180.7,megawatts
2024,UT,Utah,IPP,Independent Power Producers,SOLPV,Solar - PV,2180.6,megawatts
2024,UT,Utah,IPP,Independent Power Producers,SOLTH,Solar - TH,0.1,megawatts
2024,UT,Utah,IPP,Independent Power Producers,WND,Wind,389.7,megawatts
2024,UT,Utah,TOT,All sectors,ALL,All,10277.2,megawatts
2024,UT,Utah,TOT,All sectors,BAT,Battery,1.0,megawatts
2024,UT,Utah,TOT,All sectors,COL,Coal,4581.0,megawatts
2024,UT,Utah,TOT,All sectors,GEO,Geothermal,70.7,megawatts
2024,UT,Utah,TOT,All sectors,HYC,Hydroelectric,259.7,megawatts
2024,UT,Utah,TOT,All sectors,NG,Natural Gas,2697.1,megawatts
2024,UT,Utah,TOT,All sectors,NGCC,Natural Gas - CC,1830.0,megawatts
2024,UT,Utah,TOT,All sectors,NGGT,Natural Gas - GT,534.6,megawatts
2024,UT,Utah,TOT,All sectors,NGIC,Natural Gas - IC,95.0,megawatts
2024,UT,Utah,TOT,All sectors,NGST,Natural Gas - ST,237.5,megawatts
2024,UT,Utah,TOT,All sectors,OBM,Other Biomass,12.8,megawatts
2024,UT,Utah,TOT,All sectors,OT,Other,40.2,megawatts
2024,UT,Utah,TOT,All sectors,PET,Petroleum,27.8,megawatts
2024,UT,Utah,TOT,All sectors,PETIC,Petroleum - IC,27.8,megawatts
2024,UT,Utah,TOT,All sectors,SOL,Solar,2197.2,megawatts
2024,UT,Utah,TOT,All sectors,SOLPV,Solar - PV,2197.1,megawatts
2024,UT,Utah,TOT,All sectors,SOLTH,Solar - TH,0.1,megawatts
2024,UT,Utah,TOT,All sectors,WND,Wind,389.7,megawatts
2024,VA,Virginia,EU,Electric Utilities,ALL,All,21256.2,megawatts
2024,VA,Virginia,EU,Electric Utilities,BAT,Battery,60.0,megawatts
2024,VA,Virginia,EU,Electric Utilities,COL,Coal,1487.1,megawatts
2024,VA,Virginia,EU,Electric Utilities,HPS,Pumped Storage,3253.1,megawatts
2024,VA,Virginia,EU,Electric Utilities,HYC,Hydroelectric,821.6,megawatts
2024,VA,Virginia,EU,Electric Utilities,NG,Natural Gas,9963.4,megawatts
2024,VA,Virginia,EU,Electric Utilities,NGCC,Natural Gas - CC,6132.4,megawatts
2024,VA,Virginia,EU,Electric Utilities,NGGT,Natural Gas - GT,3370.0,megawatts
2024,VA,Virginia,EU,Electric Utilities,NGIC,Natural Gas - IC,1.0,megawatts
2024,VA,Virginia,EU,Electric Utilities,NGST,Natural Gas - ST,460.0,megawatts
2024,VA,Virginia,EU,Electric Utilities,NUC,Nuclear,3568.0,megawatts
2024,VA,Virginia,EU,Electric Utilities,PET,Petroleum,363.6,megawatts
2024,VA,Virginia,EU,Electric Utilities,PETGT,Petroleum - GT,260.4,megawatts
2024,VA,Virginia,EU,Electric Utilities,PETIC,Petroleum - IC,103.2,megawatts
2024,VA,Virginia,EU,Electric Utilities,SOL,Solar,1574.4,megawatts
2024,VA,Virginia,EU,Electric Utilities,SOLPV,Solar - PV,1574.4,megawatts
2024,VA,Virginia,EU,Electric Utilities,WND,Wind,12.0,megawatts
2024,VA,Virginia,EU,Electric Utilities,WOO,Wood,153.0,megawatts
2024,VA,Virginia,IPP,Independent Power Producers,ALL,All,7890.3,megawatts
2024,VA,Virginia,IPP,Independent Power Producers,BAT,Battery,10.5,megawatts
2024,VA,Virginia,IPP,Independent Power Producers,COL,Coal,43.0,megawatts
2024,VA,Virginia,IPP,Independent Power Producers,HYC,Hydroelectric,45.0,megawatts
2024,VA,Virginia,IPP,Independent Power Producers,NG,Natural Gas,3749.5,megawatts
2024,VA,Virginia,IPP,Independent Power Producers,NGCC,Natural Gas - CC,2777.7,megawatts
2024,VA,Virginia,IPP,Independent Power Producers,NGGT,Natural Gas - GT,842.0,megawatts
2024,VA,Virginia,IPP,Independent Power Producers,NGIC,Natural Gas - IC,2.0,megawatts
2024,VA,Virginia,IPP,Independent Power Producers,NGST,Natural Gas - ST,127.8,megawatts
2024,VA,Virginia,IPP,Independent Power Producers,OBM,Other Biomass,223.6,megawatts
2024,VA,Virginia,IPP,Independent Power Producers,PET,Petroleum,378.0,megawatts
2024,VA,Virginia,IPP,Independent Power Producers,PETGT,Petroleum - GT,347.0,megawatts
2024,VA,Virginia,IPP,Independent Power Producers,PETIC,Petroleum - IC,31.0,megawatts
2024,VA,Virginia,IPP,Independent Power Producers,SOL,Solar,3104.0,megawatts
2024,VA,Virginia,IPP,Independent Power Producers,SOLPV,Solar - PV,3104.0,megawatts
2024,VA,Virginia,IPP,Independent Power Producers,WOO,Wood,336.7,megawatts
2024,VA,Virginia,TOT,All sectors,ALL,All,29146.5,megawatts
2024,VA,Virginia,TOT,All sectors,BAT,Battery,70.5,megawatts
2024,VA,Virginia,TOT,All sectors,COL,Coal,1530.1,megawatts
2024,VA,Virginia,TOT,All sectors,HPS,Pumped Storage,3253.1,megawatts
2024,VA,Virginia,TOT,All sectors,HYC,Hydroelectric,866.6,megawatts
2024,VA,Virginia,TOT,All sectors,NG,Natural Gas,13712.9,megawatts
2024,VA,Virginia,TOT,All sectors,NGCC,Natural Gas - CC,8910.1,megawatts
2024,VA,Virginia,TOT,All sectors,NGGT,Natural Gas - GT,4212.0,megawatts
2024,VA,Virginia,TOT,All sectors,NGIC,Natural Gas - IC,3.0,megawatts
2024,VA,Virginia,TOT,All sectors,NGST,Natural Gas - ST,587.8,megawatts
2024,VA,Virginia,TOT,All sectors,NUC,Nuclear,3568.0,megawatts
2024,VA,Virginia,TOT,All sectors,OBM,Other Biomass,223.6,megawatts
2024,VA,Virginia,TOT,All sectors,PET,Petroleum,741.6,megawatts
2024,VA,Virginia,TOT,All sectors,PETGT,Petroleum - GT,607.4,megawatts
2024,VA,Virginia,TOT,All sectors,PETIC,Petroleum - IC,134.2,megawatts
2024,VA,Virginia,TOT,All sectors,SOL,Solar,4678.4,megawatts
2024,VA,Virginia,TOT,All sectors,SOLPV,Solar - PV,4678.4,megawatts
2024,VA,Virginia,TOT,All sectors,WND,Wind,12.0,megawatts
2024,VA,Virginia,TOT,All sectors,WOO,Wood,489.7,megawatts
2024,VT,Vermont,EU,Electric Utilities,ALL,All,422.4,megawatts
2024,VT,Vermont,EU,Electric Utilities,BAT,Battery,9.0,megawatts
2024,VT,Vermont,EU,Electric Utilities,HYC,Hydroelectric,118.7,megawatts
2024,VT,Vermont,EU,Electric Utilities,OBM,Other Biomass,7.5,megawatts
2024,VT,Vermont,EU,Electric Utilities,PET,Petroleum,126.0,megawatts
2024,VT,Vermont,EU,Electric Utilities,PETGT,Petroleum - GT,110.4,megawatts
2024,VT,Vermont,EU,Electric Utilities,PETIC,Petroleum - IC,15.6,megawatts
2024,VT,Vermont,EU,Electric Utilities,SOL,Solar,39.0,megawatts
2024,VT,Vermont,EU,Electric Utilities,SOLPV,Solar - PV,39.0,megawatts
2024,VT,Vermont,EU,Electric Utilities,WND,Wind,70.2,megawatts
2024,VT,Vermont,EU,Electric Utilities,WOO,Wood,52.0,megawatts
2024,VT,Vermont,IPP,Independent Power Producers,ALL,All,441.1,megawatts
2024,VT,Vermont,IPP,Independent Power Producers,BAT,Battery,11.9,megawatts
2024,VT,Vermont,IPP,Independent Power Producers,HYC,Hydroelectric,212.3,megawatts
2024,VT,Vermont,IPP,Independent Power Producers,SOL,Solar,116.2,megawatts
2024,VT,Vermont,IPP,Independent Power Producers,SOLPV,Solar - PV,116.2,megawatts
2024,VT,Vermont,IPP,Independent Power Producers,WND,Wind,80.0,megawatts
2024,VT,Vermont,IPP,Independent Power Producers,WOO,Wood,20.7,megawatts
2024,VT,Vermont,TOT,All sectors,ALL,All,863.5,megawatts
2024,VT,Vermont,TOT,All sectors,BAT,Battery,20.9,megawatts
2024,VT,Vermont,TOT,All sectors,HYC,Hydroelectric,331.0,megawatts
2024,VT,Vermont,TOT,All sectors,OBM,Other Biomass,7.5,megawatts
2024,VT,Vermont,TOT,All sectors,PET,Petroleum,126.0,megawatts
2024,VT,Vermont,TOT,All sectors,PETGT,Petroleum - GT,110.4,megawatts
2024,VT,Vermont,TOT,All sectors,PETIC,Petroleum - IC,15.6,megawatts
2024,VT,Vermont,TOT,All sectors,SOL,Solar,155.2,megawatts
2024,VT,Vermont,TOT,All sectors,SOLPV,Solar - PV,155.2,megawatts
2024,VT,Vermont,TOT,All sectors,WND,Wind,150.2,megawatts
2024,VT,Vermont,TOT,All sectors,WOO,Wood,72.7,megawatts
2024,WA,Washington,EU,Electric Utilities,ALL,All,27021.1,megawatts
2024,WA,Washington,EU,Electric Utilities,BAT,Battery,6.0,megawatts
2024,WA,Washington,EU,Electric Utilities,HPS,Pumped Storage,314.0,megawatts
2024,WA,Washington,EU,Electric Utilities,HYC,Hydroelectric,21426.1,megawatts
2024,WA,Washington,EU,Electric Utilities,NG,Natural Gas,2419.4,megawatts
2024,WA,Washington,EU,Electric Utilities,NGCC,Natural Gas - CC,1795.6,megawatts
2024,WA,Washington,EU,Electric Utilities,NGGT,Natural Gas - GT,599.2,megawatts
2024,WA,Washington,EU,Electric Utilities,NGIC,Natural Gas - IC,24.6,megawatts
2024,WA,Washington,EU,Electric Utilities,NUC,Nuclear,1151.0,megawatts
2024,WA,Washington,EU,Electric Utilities,PET,Petroleum,2.5,megawatts
2024,WA,Washington,EU,Electric Utilities,PETIC,Petroleum - IC,2.5,megawatts
2024,WA,Washington,EU,Electric Utilities,SOL,Solar,4.1,megawatts
2024,WA,Washington,EU,Electric Utilities,SOLPV,Solar - PV,4.1,megawatts
2024,WA,Washington,EU,Electric Utilities,WND,Wind,1648.0,megawatts
2024,WA,Washington,EU,Electric Utilities,WOO,Wood,50.0,megawatts
2024,WA,Washington,IPP,Independent Power Producers,ALL,All,3954.2,megawatts
2024,WA,Washington,IPP,Independent Power Producers,COL,Coal,670.0,megawatts
2024,WA,Washington,IPP,Independent Power Producers,HYC,Hydroelectric,87.2,megawatts
2024,WA,Washington,IPP,Independent Power Producers,NG,Natural Gas,966.0,megawatts
2024,WA,Washington,IPP,Independent Power Producers,NGCC,Natural Gas - CC,841.0,megawatts
2024,WA,Washington,IPP,Independent Power Producers,NGGT,Natural Gas - GT,120.0,megawatts
2024,WA,Washington,IPP,Independent Power Producers,NGIC,Natural Gas - IC,2.0,megawatts
2024,WA,Washington,IPP,Independent Power Producers,NGST,Natural Gas - ST,3.0,megawatts
2024,WA,Washington,IPP,Independent Power Producers,OBM,Other Biomass,31.8,megawatts
2024,WA,Washington,IPP,Independent Power Producers,PET,Petroleum,20.1,megawatts
2024,WA,Washington,IPP,Independent Power Producers,PETIC,Petroleum - IC,20.1,megawatts
2024,WA,Washington,IPP,Independent Power Producers,SOL,Solar,264.2,megawatts
2024,WA,Washington,IPP,Independent Power Producers,SOLPV,Solar - PV,264.2,megawatts
2024,WA,Washington,IPP,Independent Power Producers,WND,Wind,1726.9,megawatts
2024,WA,Washington,IPP,Independent Power Producers,WOO,Wood,188.0,megawatts
2024,WA,Washington,TOT,All sectors,ALL,All,30975.3,megawatts
2024,WA,Washington,TOT,All sectors,BAT,Battery,6.0,megawatts
2024,WA,Washington,TOT,All sectors,COL,Coal,670.0,megawatts
2024,WA,Washington,TOT,All sectors,HPS,Pumped Storage,314.0,megawatts
2024,WA,Washington,TOT,All sectors,HYC,Hydroelectric,21513.3,megawatts
2024,WA,Washington,TOT,All sectors,NG,Natural Gas,3385.4,megawatts
2024,WA,Washington,TOT,All sectors,NGCC,Natural Gas - CC,2636.6,megawatts
2024,WA,Washington,TOT,All sectors,NGGT,Natural Gas - GT,719.2,megawatts
2024,WA,Washington,TOT,All sectors,NGIC,Natural Gas - IC,26.6,megawatts
2024,WA,Washington,TOT,All sectors,NGST,Natural Gas - ST,3.0,megawatts
2024,WA,Washington,TOT,All sectors,NUC,Nuclear,1151.0,megawatts
2024,WA,Washington,TOT,All sectors,OBM,Other Biomass,31.8,megawatts
2024,WA,Washington,TOT,All sectors,PET,Petroleum,22.6,megawatts
2024,WA,Washington,TOT,All sectors,PETIC,Petroleum - IC,22.6,megawatts
2024,WA,Washington,TOT,All sectors,SOL,Solar,268.3,megawatts
2024,WA,Washington,TOT,All sectors,SOLPV,Solar - PV,268.3,megawatts
2024,WA,Washington,TOT,All sectors,WND,Wind,3374.9,megawatts
2024,WA,Washington,TOT,All sectors,WOO,Wood,238.0,megawatts
2024,WI,Wisconsin,EU,Electric Utilities,ALL,All,15333.5,megawatts
2024,WI,Wisconsin,EU,Electric Utilities,BAT,Battery,5.4,megawatts
2024,WI,Wisconsin,EU,Electric Utilities,COL,Coal,4701.8,megawatts
2024,WI,Wisconsin,EU,Electric Utilities,HYC,Hydroelectric,368.3,megawatts
2024,WI,Wisconsin,EU,Electric Utilities,NG,Natural Gas,7118.4,megawatts
2024,WI,Wisconsin,EU,Electric Utilities,NGCC,Natural Gas - CC,3426.8,megawatts
2024,WI,Wisconsin,EU,Electric Utilities,NGGT,Natural Gas - GT,3158.5,megawatts
2024,WI,Wisconsin,EU,Electric Utilities,NGIC,Natural Gas - IC,150.5,megawatts
2024,WI,Wisconsin,EU,Electric Utilities,NGST,Natural Gas - ST,382.6,megawatts
2024,WI,Wisconsin,EU,Electric Utilities,OBM,Other Biomass,16.0,megawatts
2024,WI,Wisconsin,EU,Electric Utilities,PET,Petroleum,500.4,megawatts
2024,WI,Wisconsin,EU,Electric Utilities,PETGT,Petroleum - GT,298.1,megawatts
2024,WI,Wisconsin,EU,Electric Utilities,PETIC,Petroleum - IC,143.9,megawatts
2024,WI,Wisconsin,EU,Electric Utilities,PETST,Petroleum - ST,58.4,megawatts
2024,WI,Wisconsin,EU,Electric Utilities,SOL,Solar,1878.1,megawatts
2024,WI,Wisconsin,EU,Electric Utilities,SOLPV,Solar - PV,1878.1,megawatts
2024,WI,Wisconsin,EU,Electric Utilities,WND,Wind,636.5,megawatts
2024,WI,Wisconsin,EU,Electric Utilities,WOO,Wood,108.6,megawatts
2024,WI,Wisconsin,IPP,Independent Power Producers,ALL,All,2096.7,megawatts
2024,WI,Wisconsin,IPP,Independent Power Producers,BAT,Battery,0.3,megawatts
2024,WI,Wisconsin,IPP,Independent Power Producers,COL,Coal,41.6,megawatts
2024,WI,Wisconsin,IPP,Independent Power Producers,HYC,Hydroelectric,42.3,megawatts
2024,WI,Wisconsin,IPP,Independent Power Producers,NG,Natural Gas,190.4,megawatts
2024,WI,Wisconsin,IPP,Independent Power Producers,NGCC,Natural Gas - CC,51.9,megawatts
2024,WI,Wisconsin,IPP,Independent Power Producers,NGGT,Natural Gas - GT,21.1,megawatts
2024,WI,Wisconsin,IPP,Independent Power Producers,NGIC,Natural Gas - IC,3.0,megawatts
2024,WI,Wisconsin,IPP,Independent Power Producers,NGST,Natural Gas - ST,114.4,megawatts
2024,WI,Wisconsin,IPP,Independent Power Producers,NUC,Nuclear,1185.3,megawatts
2024,WI,Wisconsin,IPP,Independent Power Producers,OBM,Other Biomass,78.2,megawatts
2024,WI,Wisconsin,IPP,Independent Power Producers,PET,Petroleum,64.3,megawatts
2024,WI,Wisconsin,IPP,Independent Power Producers,PETGT,Petroleum - GT,15.0,megawatts
2024,WI,Wisconsin,IPP,Independent Power Producers,PETIC,Petroleum - IC,49.3,megawatts
2024,WI,Wisconsin,IPP,Independent Power Producers,SOL,Solar,227.9,megawatts
2024,WI,Wisconsin,IPP,Independent Power Producers,SOLPV,Solar - PV,227.9,megawatts
2024,WI,Wisconsin,IPP,Independent Power Producers,WND,Wind,189.7,megawatts
2024,WI,Wisconsin,IPP,Independent Power Producers,WOO,Wood,76.7,megawatts
2024,WI,Wisconsin,TOT,All sectors,ALL,All,17430.2,megawatts
2024,WI,Wisconsin,TOT,All sectors,BAT,Battery,5.7,megawatts
2024,WI,Wisconsin,TOT,All sectors,COL,Coal,4743.4,megawatts
2024,WI,Wisconsin,TOT,All sectors,HYC,Hydroelectric,410.6,megawatts
2024,WI,Wisconsin,TOT,All sectors,NG,Natural Gas,7308.8,megawatts
2024,WI,Wisconsin,TOT,All sectors,NGCC,Natural Gas - CC,3478.7,megawatts
2024,WI,Wisconsin,TOT,All sectors,NGGT,Natural Gas - GT,3179.6,megawatts
2024,WI,Wisconsin,TOT,All sectors,NGIC,Natural Gas - IC,153.5,megawatts
2024,WI,Wisconsin,TOT,All sectors,NGST,Natural Gas - ST,497.0,megawatts
2024,WI,Wisconsin,TOT,All sectors,NUC,Nuclear,1185.3,megawatts
2024,WI,Wisconsin,TOT,All sectors,OBM,Other Biomass,94.2,megawatts
2024,WI,Wisconsin,TOT,All sectors,PET,Petroleum,564.7,megawatts
2024,WI,Wisconsin,TOT,All sectors,PETGT,Petroleum - GT,313.1,megawatts
2024,WI,Wisconsin,TOT,All sectors,PETIC,Petroleum - IC,193.2,megawatts
2024,WI,Wisconsin,TOT,All sectors,PETST,Petroleum - ST,58.4,megawatts
2024,WI,Wisconsin,TOT,All sectors,SOL,Solar,2106.0,megawatts
2024,WI,Wisconsin,TOT,All sectors,SOLPV,Solar - PV,2106.0,megawatts
2024,WI,Wisconsin,TOT,All sectors,WND,Wind,826.2,megawatts
2024,WI,Wisconsin,TOT,All sectors,WOO,Wood,185.3,megawatts
2024,WV,West Virginia,EU,Electric Utilities,ALL,All,11043.4,megawatts
2024,WV,West Virginia,EU,Electric Utilities,COL,Coal,10424.5,megawatts
2024,WV,West Virginia,EU,Electric Utilities,HYC,Hydroelectric,133.5,megawatts
2024,WV,West Virginia,EU,Electric Utilities,NG,Natural Gas,450.0,megawatts
2024,WV,West Virginia,EU,Electric Utilities,NGGT,Natural Gas - GT,450.0,megawatts
