gid_0,gid_1,name_0,name_1,indicator_name,weight,score,score_ranked,cat,label,un_region,wb_region
COL,COL.26_1,Colombia,San AndrÃ©s y Providencia,bws,Irr,-9999,-9999,-9999,NoData,Americas,Latin America & Caribbean
COL,COL.26_1,Colombia,San AndrÃ©s y Providencia,bws,Liv,-9999,-9999,-9999,NoData,Americas,Latin America & Caribbean
CPV,CPV.10_1,Cape Verde,Ribeira Grande de Santiago,bws,Dom,-9999,-9999,-9999,NoData,Africa,Sub-Saharan Africa
CPV,CPV.10_1,Cape Verde,Ribeira Grande de Santiago,bws,Irr,-9999,-9999,-9999,NoData,Africa,Sub-Saharan Africa
CPV,CPV.10_1,Cape Verde,Ribeira Grande de Santiago,bws,Liv,-9999,-9999,-9999,NoData,Africa,Sub-Saharan Africa
CPV,CPV.11_1,Cape Verde,Sal,bws,Dom,-9999,-9999,-9999,NoData,Africa,Sub-Saharan Africa
CPV,CPV.11_1,Cape Verde,Sal,bws,Irr,-9999,-9999,-9999,NoData,Africa,Sub-Saharan Africa
CPV,CPV.11_1,Cape Verde,Sal,bws,Liv,-9999,-9999,-9999,NoData,Africa,Sub-Saharan Africa
CPV,CPV.12_1,Cape Verde,Santa Catarina,bws,Dom,-9999,-9999,-9999,NoData,Africa,Sub-Saharan Africa
CPV,CPV.12_1,Cape Verde,Santa Catarina,bws,Irr,-9999,-9999,-9999,NoData,Africa,Sub-Saharan Africa
CPV,CPV.12_1,Cape Verde,Santa Catarina,bws,Liv,-9999,-9999,-9999,NoData,Africa,Sub-Saharan Africa
CPV,CPV.13_1,Cape Verde,Santa Catarina do Fogo ,bws,Dom,-9999,-9999,-9999,NoData,Africa,Sub-Saharan Africa
CPV,CPV.13_1,Cape Verde,Santa Catarina do Fogo ,bws,Irr,-9999,-9999,-9999,NoData,Africa,Sub-Saharan Africa
CPV,CPV.13_1,Cape Verde,Santa Catarina do Fogo ,bws,Liv,-9999,-9999,-9999,NoData,Africa,Sub-Saharan Africa
CPV,CPV.14_1,Cape Verde,Santa Cruz,bws,Dom,-9999,-9999,-9999,NoData,Africa,Sub-Saharan Africa
CPV,CPV.14_1,Cape Verde,Santa Cruz,bws,Irr,-9999,-9999,-9999,NoData,Africa,Sub-Saharan Africa
CPV,CPV.14_1,Cape Verde,Santa Cruz,bws,Liv,-9999,-9999,-9999,NoData,Africa,Sub-Saharan Africa
CPV,CPV.15_1,Cape Verde,SÃ£o Domingos,bws,Dom,-9999,-9999,-9999,NoData,Africa,Sub-Saharan Africa
CPV,CPV.15_1,Cape Verde,SÃ£o Domingos,bws,Irr,-9999,-9999,-9999,NoData,Africa,Sub-Saharan Africa
CPV,CPV.15_1,Cape Verde,SÃ£o Domingos,bws,Liv,-9999,-9999,-9999,NoData,Africa,Sub-Saharan Africa
CPV,CPV.16_1,Cape Verde,SÃ£o Filipe,bws,Dom,-9999,-9999,-9999,NoData,Africa,Sub-Saharan Africa
CPV,CPV.16_1,Cape Verde,SÃ£o Filipe,bws,Irr,-9999,-9999,-9999,NoData,Africa,Sub-Saharan Africa
CPV,CPV.16_1,Cape Verde,SÃ£o Filipe,bws,Liv,-9999,-9999,-9999,NoData,Africa,Sub-Saharan Africa
CPV,CPV.17_1,Cape Verde,SÃ£o LourenÃ§o dos Ã“rgÃ£os,bws,Dom,-9999,-9999,-9999,NoData,Africa,Sub-Saharan Africa
CPV,CPV.17_1,Cape Verde,SÃ£o LourenÃ§o dos Ã“rgÃ£os,bws,Irr,-9999,-9999,-9999,NoData,Africa,Sub-Saharan Africa
CPV,CPV.17_1,Cape Verde,SÃ£o LourenÃ§o dos Ã“rgÃ£os,bws,Liv,-9999,-9999,-9999,NoData,Africa,Sub-Saharan Africa
CPV,CPV.18_1,Cape Verde,SÃ£o Miguel,bws,Dom,-9999,-9999,-9999,NoData,Africa,Sub-Saharan Africa
CPV,CPV.18_1,Cape Verde,SÃ£o Miguel,bws,Irr,-9999,-9999,-9999,NoData,Africa,Sub-Saharan Africa
CPV,CPV.18_1,Cape Verde,SÃ£o Miguel,bws,Liv,-9999,-9999,-9999,NoData,Africa,Sub-Saharan Africa
CPV,CPV.19_1,Cape Verde,SÃ£o Salvador do Mundo,bws,Dom,-9999,-9999,-9999,NoData,Africa,Sub-Saharan Africa
CPV,CPV.19_1,Cape Verde,SÃ£o Salvador do Mundo,bws,Irr,-9999,-9999,-9999,NoData,Africa,Sub-Saharan Africa
CPV,CPV.19_1,Cape Verde,SÃ£o Salvador do Mundo,bws,Liv,-9999,-9999,-9999,NoData,Africa,Sub-Saharan Africa
CPV,CPV.20_1,Cape Verde,SÃ£o Vicente,bws,Dom,-9999,-9999,-9999,NoData,Africa,Sub-Saharan Africa
CPV,CPV.20_1,Cape Verde,SÃ£o Vicente,bws,Irr,-9999,-9999,-9999,NoData,Africa,Sub-Saharan Africa
CPV,CPV.20_1,Cape Verde,SÃ£o Vicente,bws,Liv,-9999,-9999,-9999,NoData,Africa,Sub-Saharan Africa
CPV,CPV.21_1,Cape Verde,Tarrafal,bws,Dom,-9999,-9999,-9999,NoData,Africa,Sub-Saharan Africa
CPV,CPV.21_1,Cape Verde,Tarrafal,bws,Irr,-9999,-9999,-9999,NoData,Africa,Sub-Saharan Africa
CPV,CPV.21_1,Cape Verde,Tarrafal,bws,Liv,-9999,-9999,-9999,NoData,Africa,Sub-Saharan Africa
CPV,CPV.22_1,Cape Verde,Tarrafal de SÃ£o Nicolau,bws,Dom,-9999,-9999,-9999,NoData,Africa,Sub-Saharan Africa
CPV,CPV.22_1,Cape Verde,Tarrafal de SÃ£o Nicolau,bws,Irr,-9999,-9999,-9999,NoData,Africa,Sub-Saharan Africa
CPV,CPV.22_1,Cape Verde,Tarrafal de SÃ£o Nicolau,bws,Liv,-9999,-9999,-9999,NoData,Africa,Sub-Saharan Africa
DMA,DMA.10_1,Dominica,Saint Peter,bws,Dom,-9999,-9999,-9999,NoData,Americas,Latin America & Caribbean
DMA,DMA.10_1,Dominica,Saint Peter,bws,Irr,-9999,-9999,-9999,NoData,Americas,Latin America & Caribbean
IND,IND.18_1,India,Lakshadweep,bws,Tot,-9999,-9999,-9999,NoData,Asia,South Asia
IND,IND.18_1,India,Lakshadweep,bws,Dom,-9999,-9999,-9999,NoData,Asia,South Asia
IND,IND.18_1,India,Lakshadweep,bws,Ind,-9999,-9999,-9999,NoData,Asia,South Asia
IND,IND.18_1,India,Lakshadweep,bws,Irr,-9999,-9999,-9999,NoData,Asia,South Asia
IND,IND.18_1,India,Lakshadweep,bws,Liv,-9999,-9999,-9999,NoData,Asia,South Asia
KNA,KNA.10_1,Saint Kitts and Nevis,Saint Paul Charlestown,bws,Dom,-9999,-9999,-9999,NoData,Americas,Latin America & Caribbean
KNA,KNA.10_1,Saint Kitts and Nevis,Saint Paul Charlestown,bws,Irr,-9999,-9999,-9999,NoData,Americas,Latin America & Caribbean
KNA,KNA.10_1,Saint Kitts and Nevis,Saint Paul Charlestown,bws,Liv,-9999,-9999,-9999,NoData,Americas,Latin America & Caribbean
KNA,KNA.11_1,Saint Kitts and Nevis,Saint Peter Basseterre,bws,Dom,-9999,-9999,-9999,NoData,Americas,Latin America & Caribbean
KNA,KNA.11_1,Saint Kitts and Nevis,Saint Peter Basseterre,bws,Irr,-9999,-9999,-9999,NoData,Americas,Latin America & Caribbean
KNA,KNA.12_1,Saint Kitts and Nevis,Saint Thomas Lowland,bws,Dom,-9999,-9999,-9999,NoData,Americas,Latin America & Caribbean
KNA,KNA.12_1,Saint Kitts and Nevis,Saint Thomas Lowland,bws,Irr,-9999,-9999,-9999,NoData,Americas,Latin America & Caribbean
KNA,KNA.12_1,Saint Kitts and Nevis,Saint Thomas Lowland,bws,Liv,-9999,-9999,-9999,NoData,Americas,Latin America & Caribbean
KNA,KNA.13_1,Saint Kitts and Nevis,Saint Thomas Middle Island,bws,Dom,-9999,-9999,-9999,NoData,Americas,Latin America & Caribbean
KNA,KNA.13_1,Saint Kitts and Nevis,Saint Thomas Middle Island,bws,Irr,-9999,-9999,-9999,NoData,Americas,Latin America & Caribbean
KNA,KNA.13_1,Saint Kitts and Nevis,Saint Thomas Middle Island,bws,Liv,-9999,-9999,-9999,NoData,Americas,Latin America & Caribbean
KNA,KNA.14_1,Saint Kitts and Nevis,Trinity Palmetto Point,bws,Dom,-9999,-9999,-9999,NoData,Americas,Latin America & Caribbean
KNA,KNA.14_1,Saint Kitts and Nevis,Trinity Palmetto Point,bws,Irr,-9999,-9999,-9999,NoData,Americas,Latin America & Caribbean
KNA,KNA.14_1,Saint Kitts and Nevis,Trinity Palmetto Point,bws,Liv,-9999,-9999,-9999,NoData,Americas,Latin America & Caribbean
LCA,LCA.10_1,Saint Lucia,Vieux Fort,bws,Dom,-9999,-9999,-9999,NoData,Americas,Latin America & Caribbean
LCA,LCA.10_1,Saint Lucia,Vieux Fort,bws,Irr,-9999,-9999,-9999,NoData,Americas,Latin America & Caribbean
LIE,LIE.11_1,Liechtenstein,Valduz,bws,Irr,-9999,-9999,-9999,NoData,Europe,Europe & Central Asia
MKD,MKD.10_1,Macedonia,ÄŒair,bws,Irr,-9999,-9999,-9999,NoData,Europe,Europe & Central Asia
MKD,MKD.12_1,Macedonia,Centar,bws,Dom,-9999,-9999,-9999,NoData,Europe,Europe & Central Asia
MKD,MKD.78_1,Macedonia,VevÄani,bws,Dom,-9999,-9999,-9999,NoData,Europe,Europe & Central Asia
MKD,MKD.85_1,Macedonia,Zrnovci,bws,Dom,-9999,-9999,-9999,NoData,Europe,Europe & Central Asia
MUS,MUS.10_1,Mauritius,Rodriguez,bws,Tot,-9999,-9999,-9999,NoData,Africa,Sub-Saharan Africa
MUS,MUS.10_1,Mauritius,Rodriguez,bws,Dom,-9999,-9999,-9999,NoData,Africa,Sub-Saharan Africa
MUS,MUS.10_1,Mauritius,Rodriguez,bws,Ind,-9999,-9999,-9999,NoData,Africa,Sub-Saharan Africa
MUS,MUS.10_1,Mauritius,Rodriguez,bws,Irr,-9999,-9999,-9999,NoData,Africa,Sub-Saharan Africa
MUS,MUS.10_1,Mauritius,Rodriguez,bws,Liv,-9999,-9999,-9999,NoData,Africa,Sub-Saharan Africa
MUS,MUS.11_1,Mauritius,Saint Brandon ,bws,Tot,-9999,-9999,-9999,NoData,Africa,Sub-Saharan Africa
